invoice_id,StockCode,product_name,quantity,transaction_date,unit_price,customer_id,country,total_line_value
560387,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,18/07/11,1.65,14667,United Kingdom,3.3
560387,90200D,PINK SWEETHEART BRACELET,6,18/07/11,4.25,14667,United Kingdom,25.5
560397,23295,SET OF 12 MINI LOAF BAKING CASES,8,18/07/11,0.83,17652,United Kingdom,6.64
560397,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,18/07/11,2.55,17652,United Kingdom,15.3
560398,21524,DOORMAT SPOTTY HOME SWEET HOME,10,18/07/11,6.75,12731,France,67.5
560422,22386,JUMBO BAG PINK POLKADOT,10,18/07/11,2.08,16746,United Kingdom,20.8
560426,23201,JUMBO BAG ALPHABET,10,18/07/11,2.08,14038,United Kingdom,20.8
560432,22197,POPCORN HOLDER,24,18/07/11,0.85,13327,United Kingdom,20.4
560443,22380,TOY TIDY SPACEBOY,5,18/07/11,2.10,14776,United Kingdom,10.5
560444,21212,PACK OF 72 RETROSPOT CAKE CASES,1,18/07/11,0.55,13764,United Kingdom,0.55
560444,21212,PACK OF 72 RETROSPOT CAKE CASES,3,18/07/11,0.55,13764,United Kingdom,1.65
560445,22630,DOLLY GIRL LUNCH BOX,64,19/07/11,1.65,14156,EIRE,105.6
560451,23032,DRAWER KNOB CRACKLE GLAZE IVORY,18,19/07/11,1.65,14911,EIRE,29.7
560454,22083,PAPER CHAIN KIT RETROSPOT,6,19/07/11,2.95,12947,United Kingdom,17.7
560473,23298,SPOTTY BUNTING,6,19/07/11,4.95,12431,Australia,29.7
560504,21354,TOAST ITS - BEST MUM,12,19/07/11,1.25,13081,United Kingdom,15
560504,84991,60 TEATIME FAIRY CAKE CASES,24,19/07/11,0.55,13081,United Kingdom,13.2
560504,22614,PACK OF 12 SPACEBOY TISSUES,24,19/07/11,0.29,13081,United Kingdom,6.96
560534,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,19/07/11,7.95,14911,EIRE,15.9
560535,21634,ASSORTED MINI MADRAS NOTEBOOK,96,19/07/11,0.39,13167,United Kingdom,37.44
560537,23103,JINGLE BELL HEART DECORATION,24,19/07/11,1.65,17779,United Kingdom,39.6
560537,21484,CHICK GREY HOT WATER BOTTLE,3,19/07/11,3.45,17779,United Kingdom,10.35
560538,23294,SET OF 6 SNACK LOAF BAKING CASES,8,19/07/11,0.83,16128,United Kingdom,6.64
560538,21868,POTTING SHED TEA MUG,12,19/07/11,1.25,16128,United Kingdom,15
560555,21584,RETROSPOT SMALL TUBE MATCHES,1,19/07/11,1.65,14178,United Kingdom,1.65
560555,23300,GARDENERS KNEELING PAD CUP OF TEA,2,19/07/11,1.65,14178,United Kingdom,3.3
560566,20676,RED RETROSPOT BOWL,8,19/07/11,1.25,12662,Germany,10
560568,21240,BLUE POLKADOT CUP,8,19/07/11,0.85,13895,United Kingdom,6.8
560571,23207,LUNCH BAG ALPHABET DESIGN,20,19/07/11,1.65,17735,United Kingdom,33
560571,21078,SET/20 STRAWBERRY PAPER NAPKINS,12,19/07/11,0.85,17735,United Kingdom,10.2
560571,22383,LUNCH BAG SUKI DESIGN,20,19/07/11,1.65,17735,United Kingdom,33
560579,85049G,CHOCOLATE BOX RIBBONS,2,19/07/11,1.25,15867,United Kingdom,2.5
560580,22423,REGENCY CAKESTAND 3 TIER,22,19/07/11,10.95,14088,United Kingdom,240.9
560580,22798,ANTIQUE GLASS DRESSING TABLE POT,32,19/07/11,2.55,14088,United Kingdom,81.6
560580,15056N,EDWARDIAN PARASOL NATURAL,27,19/07/11,4.95,14088,United Kingdom,133.65
560584,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,19/07/11,0.83,13827,United Kingdom,0.83
560590,21884,CAKES AND BOWS GIFT TAPE,12,19/07/11,0.65,12560,Germany,7.8
560590,20652,BLUE POLKADOT LUGGAGE TAG,12,19/07/11,1.25,12560,Germany,15
560603,21481,FAWN BLUE HOT WATER BOTTLE,6,20/07/11,2.95,18180,United Kingdom,17.7
560603,21556,CERAMIC STRAWBERRY MONEY BOX,6,20/07/11,2.55,18180,United Kingdom,15.3
560635,22134,MINI LADLE LOVE HEART RED,12,20/07/11,0.42,12521,Germany,5.04
560644,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,20/07/11,0.83,16271,United Kingdom,6.64
560644,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,20/07/11,0.85,16271,United Kingdom,2.55
560650,21918,SET 12 KIDS COLOUR CHALK STICKS,6,20/07/11,0.42,15529,United Kingdom,2.52
560650,21121,SET/10 RED POLKADOT PARTY CANDLES,4,20/07/11,1.25,15529,United Kingdom,5
560688,23206,LUNCH BAG APPLE DESIGN,10,20/07/11,1.65,16393,United Kingdom,16.5
560688,23311,VINTAGE CHRISTMAS STOCKING,1,20/07/11,2.55,16393,United Kingdom,2.55
560695,22190,LOCAL CAFE MUG,48,20/07/11,1.85,14101,United Kingdom,88.8
560696,21942,SKULLS DESIGN FLANNEL,1,20/07/11,0.85,14606,United Kingdom,0.85
560711,22854,CREAM SWEETHEART EGG HOLDER,1,20/07/11,4.95,17841,United Kingdom,4.95
560716,23176,ABC TREASURE BOOK BOX,8,20/07/11,2.25,17675,United Kingdom,18
560718,20724,RED RETROSPOT CHARLOTTE BAG,100,20/07/11,0.72,17677,United Kingdom,72
560723,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,20/07/11,3.75,16464,United Kingdom,3.75
560723,23225,CHERUB HEART DECORATION SILVER,4,20/07/11,0.83,16464,United Kingdom,3.32
560724,20719,WOODLAND CHARLOTTE BAG,10,20/07/11,0.85,16186,United Kingdom,8.5
560726,22156,HEART DECORATION WITH PEARLS,1,20/07/11,0.85,17962,United Kingdom,0.85
560729,22667,RECIPE BOX RETROSPOT,6,20/07/11,2.95,17511,United Kingdom,17.7
560729,23125,6PC WOOD PLATE SET DISPOSABLE,300,20/07/11,1.04,17511,United Kingdom,312
560729,23123,COCKTAIL SWORDS 50 PIECES,144,20/07/11,0.72,17511,United Kingdom,103.68
560729,23547,WRAP FLOWER SHOP,25,20/07/11,0.42,17511,United Kingdom,10.5
560731,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,20/07/11,2.10,16149,United Kingdom,25.2
560736,22189,CREAM HEART CARD HOLDER,4,20/07/11,3.95,15260,United Kingdom,15.8
560742,23065,LARGE DECO JEWELLERY STAND,2,20/07/11,12.50,14755,United Kingdom,25
560776,22027,TEA PARTY BIRTHDAY CARD,12,21/07/11,0.42,13995,United Kingdom,5.04
560782,22197,POPCORN HOLDER,12,21/07/11,0.85,14769,United Kingdom,10.2
560783,22453,MEASURING TAPE BABUSHKA BLUE,6,21/07/11,2.95,15108,European Community,17.7
560824,22754,SMALL RED BABUSHKA NOTEBOOK,4,21/07/11,0.85,17935,United Kingdom,3.4
560841,22193,RED DINER WALL CLOCK,4,21/07/11,7.65,14298,United Kingdom,30.6
560841,79144B,PAINTED LIGHTBULB STAR+ MOON,24,21/07/11,0.37,14298,United Kingdom,8.88
560841,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,21/07/11,1.04,14298,United Kingdom,12.48
560841,23263,SET OF 3 WOODEN HEART DECORATIONS,24,21/07/11,1.04,14298,United Kingdom,24.96
560841,23037,CANDLE HOLDER SILVER MADELINE,24,21/07/11,1.45,14298,United Kingdom,34.8
560841,22224,WHITE LOVEBIRD LANTERN,6,21/07/11,2.55,14298,United Kingdom,15.3
560845,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,21/07/11,2.95,15570,United Kingdom,17.7
560853,15056BL,EDWARDIAN PARASOL BLACK,1,21/07/11,5.95,15311,United Kingdom,5.95
560853,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,21/07/11,1.25,15311,United Kingdom,15
560862,22423,REGENCY CAKESTAND 3 TIER,2,21/07/11,12.75,14085,United Kingdom,25.5
560868,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,21/07/11,2.95,14866,United Kingdom,2.95
560873,84789,ENCHANTED BIRD PLANT CAGE,3,21/07/11,2.95,13881,United Kingdom,8.85
560893,23180,MUM'S KITCHEN CLOCK,4,21/07/11,4.95,13804,United Kingdom,19.8
560895,23232,WRAP VINTAGE LEAF DESIGN,25,21/07/11,0.42,13089,United Kingdom,10.5
560928,85099B,JUMBO BAG RED RETROSPOT,10,22/07/11,2.08,14852,United Kingdom,20.8
560930,85015,SET OF 12 VINTAGE POSTCARD SET,24,22/07/11,0.65,15829,United Kingdom,15.6
560977,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,22/07/11,1.45,16839,United Kingdom,17.4
560992,22457,NATURAL SLATE HEART CHALKBOARD,6,22/07/11,2.95,18161,United Kingdom,17.7
560996,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,22/07/11,2.55,17625,United Kingdom,5.1
561007,23291,DOLLY GIRL CHILDRENS CUP,8,22/07/11,1.25,15640,United Kingdom,10
561009,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,22/07/11,0.42,15856,United Kingdom,10.08
561020,82581,TOILET METAL SIGN,2,22/07/11,0.55,13563,United Kingdom,1.1
561020,85099B,JUMBO BAG RED RETROSPOT,8,22/07/11,2.08,13563,United Kingdom,16.64
561024,22784,LANTERN CREAM GAZEBO,4,24/07/11,4.95,12916,United Kingdom,19.8
561025,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,24/07/11,2.08,16241,United Kingdom,2.08
561025,23284,DOORMAT KEEP CALM AND COME IN,1,24/07/11,7.95,16241,United Kingdom,7.95
561034,21902,"KEY FOB , FRONT DOOR",3,24/07/11,0.65,15506,United Kingdom,1.95
561036,23309,SET OF 60 I LOVE LONDON CAKE CASES,4,24/07/11,0.55,13137,United Kingdom,2.2
561037,22037,ROBOT BIRTHDAY CARD,12,24/07/11,0.42,12472,Germany,5.04
561037,21915,RED HARMONICA IN BOX,12,24/07/11,1.25,12472,Germany,15
561037,21238,RED RETROSPOT CUP,8,24/07/11,0.85,12472,Germany,6.8
561037,23285,PINK VINTAGE SPOT BEAKER,8,24/07/11,0.85,12472,Germany,6.8
561038,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,24/07/11,6.75,17114,United Kingdom,6.75
561050,23549,WRAP BIRD GARDEN,25,24/07/11,0.42,16558,United Kingdom,10.5
561056,23078,ICE CREAM PEN LIP GLOSS,24,24/07/11,1.25,13477,United Kingdom,30
561066,22746,POPPY'S PLAYHOUSE LIVINGROOM,1,24/07/11,2.10,16710,United Kingdom,2.1
561067,84946,ANTIQUE SILVER T-LIGHT GLASS,36,24/07/11,1.25,14397,United Kingdom,45
561070,21931,JUMBO STORAGE BAG SUKI,10,24/07/11,2.08,16782,United Kingdom,20.8
561093,22620,4 TRADITIONAL SPINNING TOPS,12,25/07/11,1.45,12540,Spain,17.4
561093,22748,POPPY'S PLAYHOUSE KITCHEN,6,25/07/11,2.10,12540,Spain,12.6
561093,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,25/07/11,0.55,12540,Spain,13.2
561095,22776,SWEETHEART CAKESTAND 3 TIER,12,25/07/11,8.50,17040,United Kingdom,102
561098,23301,GARDENERS KNEELING PAD KEEP CALM,12,25/07/11,1.65,14194,United Kingdom,19.8
561098,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",12,25/07/11,10.75,14194,United Kingdom,129
561098,84978,HANGING HEART JAR T-LIGHT HOLDER,12,25/07/11,1.25,14194,United Kingdom,15
561106,23078,ICE CREAM PEN LIP GLOSS,24,25/07/11,1.25,14246,United Kingdom,30
561113,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,25/07/11,2.95,17841,United Kingdom,2.95
561113,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,10,25/07/11,1.65,17841,United Kingdom,16.5
561191,22561,WOODEN SCHOOL COLOURING SET,48,25/07/11,1.65,15129,United Kingdom,79.2
561192,84978,HANGING HEART JAR T-LIGHT HOLDER,4,25/07/11,1.25,16033,United Kingdom,5
561194,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,25/07/11,1.45,13814,Germany,17.4
561195,23077,DOUGHNUT LIP GLOSS,20,25/07/11,1.25,14796,United Kingdom,25
561195,84927D,LA PALMIERA TILE HOOK,5,25/07/11,0.39,14796,United Kingdom,1.95
561195,23294,SET OF 6 SNACK LOAF BAKING CASES,1,25/07/11,0.83,14796,United Kingdom,0.83
561195,21382,SET/4 SPRING FLOWER DECORATION,4,25/07/11,0.75,14796,United Kingdom,3
561197,22197,POPCORN HOLDER,16,25/07/11,0.85,16364,United Kingdom,13.6
561206,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,25/07/11,6.95,13110,United Kingdom,13.9
561208,23300,GARDENERS KNEELING PAD CUP OF TEA,48,25/07/11,1.45,15372,United Kingdom,69.6
561219,85032D,YULETIDE IMAGES GIFT WRAP SET,24,26/07/11,0.65,18180,United Kingdom,15.6
561220,22972,CHILDREN'S SPACEBOY MUG,12,26/07/11,1.65,17734,United Kingdom,19.8
561222,85017B,ENVELOPE 50 BLOSSOM IMAGES,24,26/07/11,0.42,13588,United Kingdom,10.08
561223,23232,WRAP VINTAGE LEAF DESIGN,25,26/07/11,0.42,15358,United Kingdom,10.5
561223,22617,BAKING SET SPACEBOY DESIGN,3,26/07/11,4.95,15358,United Kingdom,14.85
561231,22450,SILK PURSE BABUSHKA BLUE,3,26/07/11,3.35,15855,United Kingdom,10.05
561236,22381,TOY TIDY PINK POLKADOT,5,26/07/11,2.10,15159,United Kingdom,10.5
561236,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,26/07/11,1.65,15159,United Kingdom,26.4
561244,21280,VINTAGE KITCHEN PRINT VEGETABLES,6,26/07/11,2.55,13865,United Kingdom,15.3
561258,23057,BEADED CHANDELIER T-LIGHT HOLDER,4,26/07/11,4.95,15513,United Kingdom,19.8
561320,22381,TOY TIDY PINK POLKADOT,4,26/07/11,2.10,16942,United Kingdom,8.4
561322,81952B,ROUND BLUE CLOCK WITH SUCKER,18,26/07/11,0.19,15203,United Kingdom,3.42
561322,23209,LUNCH BAG DOILEY PATTERN,10,26/07/11,1.65,15203,United Kingdom,16.5
561325,47566B,TEA TIME PARTY BUNTING,2,26/07/11,4.95,17596,United Kingdom,9.9
561325,23251,VINTAGE RED ENAMEL TRIM MUG,1,26/07/11,1.25,17596,United Kingdom,1.25
561329,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,26/07/11,6.95,15044,United Kingdom,13.9
561332,22310,IVORY KNITTED MUG COSY,6,26/07/11,1.65,13492,Switzerland,9.9
561363,84997B,CHILDRENS CUTLERY RETROSPOT RED,2,26/07/11,4.15,17238,United Kingdom,8.3
561363,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,26/07/11,4.15,17238,United Kingdom,8.3
561366,84997A,CHILDRENS CUTLERY POLKADOT GREEN,4,26/07/11,4.15,15152,United Kingdom,16.6
561383,22621,TRADITIONAL KNITTING NANCY,12,27/07/11,1.65,13730,United Kingdom,19.8
561383,22620,4 TRADITIONAL SPINNING TOPS,12,27/07/11,1.45,13730,United Kingdom,17.4
561383,84879,ASSORTED COLOUR BIRD ORNAMENT,16,27/07/11,1.69,13730,United Kingdom,27.04
561388,47566,PARTY BUNTING,50,27/07/11,4.15,12753,Japan,207.5
561388,23188,VINTAGE 2 METER FOLDING RULER,36,27/07/11,1.65,12753,Japan,59.4
561390,22381,TOY TIDY PINK POLKADOT,10,27/07/11,2.10,17068,United Kingdom,21
561394,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,27/07/11,4.95,17315,United Kingdom,9.9
561395,21621,VINTAGE UNION JACK BUNTING,6,27/07/11,8.50,13999,United Kingdom,51
561396,23119,PACK OF 6 LARGE FRUIT STRAWS,12,27/07/11,0.62,13458,United Kingdom,7.44
561396,21411,GINGHAM HEART DOORSTOP RED,6,27/07/11,4.25,13458,United Kingdom,25.5
561430,20728,LUNCH BAG CARS BLUE,10,27/07/11,1.65,15172,United Kingdom,16.5
561465,84912A,PINK ROSE WASHBAG,2,27/07/11,3.75,16447,United Kingdom,7.5
561474,23310,BUBBLEGUM RING ASSORTED,36,27/07/11,0.42,14680,United Kingdom,15.12
561511,22287,DECORATION WOBBLY CHICKEN,24,27/07/11,0.39,15624,United Kingdom,9.36
561512,22470,HEART OF WICKER LARGE,1,27/07/11,2.95,14534,United Kingdom,2.95
561517,23226,FILIGREE HEART DAISY WHITE,24,27/07/11,1.25,18226,United Kingdom,30
561534,22434,BALLOON PUMP WITH 10 BALLOONS,8,28/07/11,1.95,14307,United Kingdom,15.6
561535,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,28/07/11,3.95,15116,United Kingdom,15.8
561537,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,28/07/11,8.25,13870,United Kingdom,16.5
561537,23050,RECYCLED ACAPULCO MAT GREEN,2,28/07/11,8.25,13870,United Kingdom,16.5
561583,21498,RED RETROSPOT WRAP,25,28/07/11,0.42,13813,Germany,10.5
561585,23091,ZINC HERB GARDEN CONTAINER,3,28/07/11,6.25,13728,United Kingdom,18.75
561601,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,28/07/11,4.95,18151,United Kingdom,14.85
561601,22629,SPACEBOY LUNCH BOX,12,28/07/11,1.95,18151,United Kingdom,23.4
561605,22846,BREAD BIN DINER STYLE RED,1,28/07/11,16.95,13925,United Kingdom,16.95
561605,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,28/07/11,2.95,13925,United Kingdom,17.7
561607,22768,FAMILY PHOTO FRAME CORNICE,6,28/07/11,9.95,17389,United Kingdom,59.7
561614,23316,RED REFECTORY CLOCK,2,28/07/11,9.95,13871,United Kingdom,19.9
561615,22089,PAPER BUNTING VINTAGE PAISLEY,6,28/07/11,2.95,13319,United Kingdom,17.7
561617,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,28/07/11,1.25,18237,United Kingdom,15
561642,21137,BLACK RECORD COVER FRAME,6,28/07/11,3.75,17965,United Kingdom,22.5
561645,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,28/07/11,0.55,14911,EIRE,13.2
561645,22192,BLUE DINER WALL CLOCK,12,28/07/11,7.65,14911,EIRE,91.8
561647,22418,10 COLOUR SPACEBOY PEN,144,28/07/11,0.72,13340,United Kingdom,103.68
561648,21355,TOAST ITS - I LOVE YOU,1,28/07/11,1.25,15746,United Kingdom,1.25
561648,23321,SMALL WHITE HEART OF WICKER,3,28/07/11,1.65,15746,United Kingdom,4.95
561653,84660C,PINK STITCHED WALL CLOCK,20,28/07/11,0.79,14002,United Kingdom,15.8
561653,22091,EMPIRE TISSUE BOX,36,28/07/11,0.39,14002,United Kingdom,14.04
561654,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,28/07/11,0.85,14973,United Kingdom,10.2
561655,82482,WOODEN PICTURE FRAME WHITE FINISH,216,28/07/11,1.92,18102,United Kingdom,414.72
561658,16012,FOOD/DRINK SPONGE STICKERS,24,28/07/11,0.21,12743,Unspecified,5.04
561678,84673B,BLUE FLY SWAT,1,28/07/11,0.65,17931,United Kingdom,0.65
561679,20713,JUMBO BAG OWLS,10,28/07/11,2.08,15245,United Kingdom,20.8
561685,23199,JUMBO BAG APPLES,10,28/07/11,2.08,14315,United Kingdom,20.8
561693,16161P,WRAP ENGLISH ROSE,25,29/07/11,0.42,15120,United Kingdom,10.5
561693,22644,CERAMIC CHERRY CAKE MONEY BANK,12,29/07/11,1.45,15120,United Kingdom,17.4
561693,22768,FAMILY PHOTO FRAME CORNICE,2,29/07/11,9.95,15120,United Kingdom,19.9
561712,22854,CREAM SWEETHEART EGG HOLDER,1,29/07/11,4.95,14499,United Kingdom,4.95
561750,22381,TOY TIDY PINK POLKADOT,5,29/07/11,2.10,16945,United Kingdom,10.5
561750,21232,STRAWBERRY CERAMIC TRINKET BOX,12,29/07/11,1.25,16945,United Kingdom,15
561773,51014L,"FEATHER PEN,LIGHT PINK",12,29/07/11,0.39,17841,United Kingdom,4.68
561794,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,29/07/11,0.55,12921,United Kingdom,13.2
561797,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,29/07/11,2.95,13178,United Kingdom,35.4
561807,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,29/07/11,5.95,17491,United Kingdom,17.85
561807,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,29/07/11,2.95,17491,United Kingdom,17.7
561814,84836,ZINC METAL HEART DECORATION,12,29/07/11,1.25,14854,United Kingdom,15
561868,21033,JUMBO BAG CHARLIE AND LOLA TOYS,3,31/07/11,2.08,16813,United Kingdom,6.24
561869,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,31/07/11,2.95,16764,United Kingdom,11.8
561870,22244,3 HOOK HANGER MAGIC GARDEN,12,31/07/11,1.95,14911,EIRE,23.4
561871,21914,BLUE HARMONICA IN BOX,12,31/07/11,1.25,13018,United Kingdom,15
561873,22758,LARGE PURPLE BABUSHKA NOTEBOOK,1,31/07/11,1.25,13316,United Kingdom,1.25
561873,22704,WRAP RED APPLES,25,31/07/11,0.42,13316,United Kingdom,10.5
561875,22733,3D TRADITIONAL CHRISTMAS STICKERS,36,31/07/11,1.25,14885,United Kingdom,45
561877,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,31/07/11,2.08,16401,United Kingdom,4.16
561879,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,31/07/11,3.75,13722,United Kingdom,15
561884,22766,PHOTO FRAME CORNICE,2,31/07/11,2.95,15453,United Kingdom,5.9
561887,37467,PIG MUG IN TWO COLOUR DESIGNS,24,31/07/11,0.39,14414,United Kingdom,9.36
561888,23004,TRAVEL CARD WALLET PANTRY,24,31/07/11,0.42,14092,United Kingdom,10.08
561889,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,31/07/11,8.25,15804,United Kingdom,16.5
561889,22629,SPACEBOY LUNCH BOX,12,31/07/11,1.95,15804,United Kingdom,23.4
561894,23321,SMALL WHITE HEART OF WICKER,1,31/07/11,1.65,14456,United Kingdom,1.65
561896,16238,PARTY TIME PENCIL ERASERS,28,31/07/11,0.21,15819,United Kingdom,5.88
561897,21272,SALLE DE BAIN HOOK,6,31/07/11,1.25,17841,United Kingdom,7.5
561900,22030,SWALLOWS GREETING CARD,12,31/07/11,0.42,16655,United Kingdom,5.04
561900,23340,VINTAGE CHRISTMAS CAKE FRILL,6,31/07/11,1.65,16655,United Kingdom,9.9
561902,23288,GREEN VINTAGE SPOT BEAKER,96,31/07/11,0.85,17404,Sweden,81.6
561905,21746,SMALL RED RETROSPOT WINDMILL,12,08/01/11,1.25,14947,United Kingdom,15
561917,20675,BLUE POLKADOT BOWL,1,08/01/11,1.25,16904,United Kingdom,1.25
561923,21239,PINK POLKADOT CUP,8,08/01/11,0.85,14112,United Kingdom,6.8
561926,22698,PINK REGENCY TEACUP AND SAUCER,6,08/01/11,2.95,12749,United Kingdom,17.7
561926,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,08/01/11,0.83,12749,United Kingdom,9.96
561967,82482,WOODEN PICTURE FRAME WHITE FINISH,5,08/01/11,2.55,12844,United Kingdom,12.75
561968,15058C,ICE CREAM DESIGN GARDEN PARASOL,2,08/01/11,7.95,16332,United Kingdom,15.9
562014,23201,JUMBO BAG ALPHABET,10,08/01/11,2.08,14341,United Kingdom,20.8
562031,21925,UNION STRIPE CUSHION COVER,6,08/01/11,1.25,16984,United Kingdom,7.5
562031,23252,VINTAGE RED ENAMEL TRIM JUG,1,08/01/11,3.75,16984,United Kingdom,3.75
562031,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,08/01/11,1.65,16984,United Kingdom,1.65
562031,21774,DECORATIVE CATS BATHROOM BOTTLE,1,08/01/11,1.25,16984,United Kingdom,1.25
562031,22998,TRAVEL CARD WALLET KEEP CALM,3,08/01/11,0.42,16984,United Kingdom,1.26
562031,22494,EMERGENCY FIRST AID TIN,1,08/01/11,1.25,16984,United Kingdom,1.25
562045,22961,JAM MAKING SET PRINTED,12,08/02/11,1.45,12644,Germany,17.4
562046,22942,CHRISTMAS LIGHTS 10 SANTAS,2,08/02/11,8.50,12378,Switzerland,17
562046,22930,BAKING MOULD HEART MILK CHOCOLATE,6,08/02/11,2.55,12378,Switzerland,15.3
562085,23360,SET 8 CANDLES VINTAGE DOILEY,12,08/02/11,1.95,15228,United Kingdom,23.4
562087,22505,MEMO BOARD COTTAGE DESIGN,1,08/02/11,4.95,14606,United Kingdom,4.95
562101,23306,SET OF 36 DOILIES PANTRY DESIGN,12,08/02/11,1.45,13850,United Kingdom,17.4
562101,23165,LARGE CERAMIC TOP STORAGE JAR,12,08/02/11,1.65,13850,United Kingdom,19.8
562112,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,08/02/11,1.45,18236,United Kingdom,17.4
562130,16161U,WRAP SUKI AND FRIENDS,25,08/03/11,0.42,12750,Poland,10.5
562131,23199,JUMBO BAG APPLES,10,08/03/11,2.08,18178,United Kingdom,20.8
562136,21684,SMALL MEDINA STAMPED METAL BOWL,108,08/03/11,0.85,15374,United Kingdom,91.8
562143,20972,PINK CREAM FELT CRAFT TRINKET BOX,36,08/03/11,1.25,16422,United Kingdom,45
562146,21466,RED FLOWER CROCHET FOOD COVER,6,08/03/11,3.75,17675,United Kingdom,22.5
562155,21985,PACK OF 12 HEARTS DESIGN TISSUES,216,08/03/11,0.25,17940,United Kingdom,54
562156,23322,LARGE WHITE HEART OF WICKER,12,08/03/11,2.95,14401,United Kingdom,35.4
562161,22984,CARD GINGHAM ROSE,12,08/03/11,0.42,17841,United Kingdom,5.04
562161,22652,TRAVEL SEWING KIT,2,08/03/11,1.65,17841,United Kingdom,3.3
562161,23209,LUNCH BAG DOILEY PATTERN,1,08/03/11,1.65,17841,United Kingdom,1.65
562163,23167,SMALL CERAMIC TOP STORAGE JAR,12,08/03/11,0.83,15628,United Kingdom,9.96
562173,23130,MISTLETOE HEART WREATH GREEN,1,08/03/11,4.15,14530,United Kingdom,4.15
562200,21528,DAIRY MAID TRADITIONAL TEAPOT,2,08/03/11,6.95,17719,United Kingdom,13.9
562201,21627,ELEPHANT CARNIVAL POUFFE,1,08/03/11,14.95,14527,United Kingdom,14.95
562202,23164,REGENCY CAKE SLICE,8,08/03/11,4.95,15290,United Kingdom,39.6
562203,20829,GLITTER HANGING BUTTERFLY STRING,16,08/03/11,2.10,16102,United Kingdom,33.6
562204,21194,PINK HONEYCOMB PAPER FAN,1,08/03/11,0.65,16324,United Kingdom,0.65
562209,23300,GARDENERS KNEELING PAD CUP OF TEA,12,08/03/11,1.65,13213,United Kingdom,19.8
562210,23306,SET OF 36 DOILIES PANTRY DESIGN,12,08/03/11,1.45,13486,United Kingdom,17.4
562211,84976,RECTANGULAR SHAPED MIRROR,12,08/03/11,0.79,17429,United Kingdom,9.48
562213,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,08/03/11,4.15,13975,United Kingdom,4.15
562213,23207,LUNCH BAG ALPHABET DESIGN,2,08/03/11,1.65,13975,United Kingdom,3.3
562214,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,08/03/11,0.65,17731,United Kingdom,7.8
562214,23240,SET OF 4 KNICK KNACK TINS DOILEY,6,08/03/11,4.15,17731,United Kingdom,24.9
562218,22191,IVORY DINER WALL CLOCK,2,08/03/11,8.50,13851,United Kingdom,17
562256,22840,ROUND CAKE TIN VINTAGE RED,2,08/03/11,7.95,15152,United Kingdom,15.9
562263,21014,SWISS CHALET TREE DECORATION,6,08/03/11,0.85,17514,United Kingdom,5.1
